event_id,category_id,user_id,user_name,user_past_event,review_id,rating,date,text
1425,4,47,Fandi Kurniawan,"5, 6",14255447,5,9/17/2022,Overall nice😍 Nyaman dan aman.
3162,1,10,Dina Susanto,"4, 5",31625110,5,8/23/2022,Alhamdulillah bs mewujudkan janji mamak ke anaknya yg ultah. Plus ada promo pulak kan... Amat sangat mempermudah transaksi disana lbh murah pulak kalo beli ticketnya di Traveloka lhoooo... Pokoke... selalu ditunggu buat promo2nya lagi... Lumayaaan... gaes...! mamak2 selalu suka yg berbau2 promo...💖
116,1,106,Budi Hidayat,"2, 6",11651106,5,8/12/2022,"menyenangkan sekali, next time bakal balik lg"
1424,4,145,Arif Nugroho,"1, 4",142454145,5,5/9/2022,"anak suka, lari sana lari sini, ibunya juga sukak jd nostalgia waktu kecil, babanya mpe lupa bawa kamera... wkwkwk. untuk penukaran tiket ga ribet, asli tinggal masuk-masuk aja berasa vip... oia masukan aja nih, promonya ditambahin dong plus jgn dikit-dikit ngasih promonya"
118,1,104,Fajar Utami,"2, 5",11841104,4,5/3/2022,"cons: gak dapet antrean buat naik patung karena sudah sold out padahal belum jam 5 (banyak yg beli sebelum waktunya dijual?) tarian kecak yg dulu cerita barong & rangda (lebih seru dan sakral) sekarang cerita tentang garuda wisnu kencana (turis oriented) waktu pulang antrean gak ada yg ngatur, naik shuttle serobot-serobotan"
1110,1,37,Lina Susanto,"2, 2",11104137,4,5/16/2023,"Thanks traveloka , beli tiket lebih murah dan cepat aktivasinya, Happy with familly holiday at dufan"
115,1,163,Budi Susanto,"6, 3",11541163,4,8/1/2022,sudah 8th ga ke dufan. wahananya masih cukup ok lah. tp kebersihannya kurang terjaga sekarang... banyak sudut2 tertentu kotor sekali
3658,6,164,Bambang Purnama,"2, 3",365846164,4,6/12/2022,antrinya lama banget seharian cuma dapet 3 wahana
113,1,128,Bambang Utami,"3, 6",11341128,4,6/9/2022,sedikit kecewa banyak wahana yg tutup
1642,6,35,Maya Nugroho,"6, 2",16424635,4,10/8/2023,"pertama kali kesini, seru, apalagi buat yang bawa anak kecil. foto di terowongan aquarium yang iconic banget 😊"
1529,5,143,Agus Putri,"3, 3",152945143,4,6/9/2023,tempat menyenangkan untuk menghabiskan waktu bersama anak dan keluarga
119,1,106,Budi Hidayat,"2, 6",11941106,4,5/20/2023,"Proses reedem voucher baik, ragam hewan laut cukup banyak,bisa liat proses memberi makan ikan yang ada di setiap kolam. hanya saja pada saat ke toilet bau sekali. tapi tampilannya bersih"
1528,5,169,Dian Saputra,"6, 1",152845169,4,8/10/2022,semua indah tetapi untuk kacanya tidak sebersih dulu jadi terlihat agak buram
1417,4,73,Hadi Santoso,"6, 3",14174473,4,7/11/2022,seru... asik... bikin pengen balik lagi 👍🏻👍🏻👍🏻
1638,6,192,Joko Hadiwijaya,"1, 3",163836192,3,12/31/2022,"Perform dr dancer2nya sudah OK, tp musiknya hanya pakai rekaman bukan live musical, sayang sekali 😮‍💨😮‍💨 Statue Wisnu, Garuda, & GWK udah OK bgt,, tp acara kreatifnya masih sangat kurang."
1643,6,19,Siti Purnama,"2, 1",16433619,3,1/2/2023,"sangat crowded banget, dibanding wahana lain yang sama atau lebih murah."
1652,6,54,Andi Kurniawan,"4, 4",16523654,3,4/29/2022,Bagus kok recommended banget
1640,6,21,Budi Santoso,"6, 1",16403621,3,12/11/2023,Sangat mudah dan cepat
1641,6,186,Budi Wijaya,"1, 4",164136186,3,11/16/2023,Sangat nyaman dan bisa di percaya
3455,4,110,Fajar Wijaya,"3, 6",345534110,3,8/16/2023,"Duit gua kemana min padahal di atm udah berkurang,tapi saldo uangku kaga nambah"
1646,6,70,Fandi Hadiwijaya,"1, 4",16462670,2,6/2/2023,Selamat malam
1531,5,120,Dewi Septiani,"5, 3",153125120,2,2/27/2023,Parah ni.. Kmarin saya pesan kamar setelah sampai di lokasi kata kasir harganya tidak sesuai jadi saya di minta biaya tambahan
1650,6,57,Hadi Sari,"2, 4",16502657,2,12/7/2022,Udah berapa lama paylaternya sedang tidak bisa digunakan padahal bayar selalu tepat waktu
1652,6,101,Maya Hadiwijaya,"5, 4",165226101,2,5/28/2022,Tapi 9o on w
3454,4,97,Dewi Hidayat,"2, 2",34542497,2,2/5/2022,Saya masih belum siap untuk cuti 🙏🙏🙏
1526,5,79,Arif Nugroho,"2, 3",15262579,2,1/20/2022,Suck app
1638,6,52,Ani Nurhayati,"2, 2",16382652,2,11/30/2023,"Hati2 penggunaan virtual number paylater.. kalau transaksi gagal di e commerce, tetap dimasukin tagihan aja.. parah dan keseringan minta update aplikasinya"
1333,3,79,Arif Nugroho,"2, 3",13332379,2,10/5/2023,"Sekarang traveloka tidak pelayanan dan aplikasi nya tidak sebagus dulu,saya beli tiket pesawat tapi bukti checkout tiket yg di pesanan tidak bisa dilihat...jadi gak tau dimana e-tiket yg telah terbit gak bisa di scranshoot..😩😩tolong dong etiket bisa di terbitkan di pesanan nya dong..saya butuh setiap transaksi"
118,1,150,Dina Susanto,"2, 6",11811150,1,10/25/2023,"Parah sih gua pesen tiket pesawat gapernah dapet poin, alasannya karena gua pake voucher pada saat pembelian tiket pesawat. Padahal pada saat pembelian & pakai vouchernya gaada tuh pemberitahuan apabila saya menggunakan kode voucher akan berakibat hilangnya hak konsumen mendapatkan traveloka poin. Kalau kayak gini apakah penyedia jasa berarti tidak memberikan informasi secara detail dan tidak memberikan hak kepada konsumen??"
113,1,141,Bambang Santoso,"5, 3",11311141,1,10/21/2023,"Aplikasi payah, untuk refund saja susah, padahal nominal refund tidak besar, udah dapat email refund, malah prosenya berbelit-belit, mestinya ada sistem dari traveloka bahwa sudah dikirim atau belum, jangan malah tambahin bikin ribet konsumen Dengan dokumen tambahan dan lain2, kalau tidak mau kembalikan refund, bilang saja, tidak mau kembalikan refund, aplikasi parah"
1427,4,112,Ani Hadiwijaya,"3, 5",142714112,1,9/18/2023,"2thn saya pake traveloka paylater, tp baru kali ini saya sangat kecewa, tiba tiba limit saya turun drastis dengan alasan pemakaian limit tidak sehat, padahal saya merasa tidak melanggar ketentuan dari traveloka, pembayaran pun selalu tepat waktu dan belum pernah sekalipun terlambat, tp skrg limit sy turun setengah nya, tidak bisa menggunakan virtual number dan QR di toko, jujur saya sangat kecewa."
1636,6,110,Fajar Wijaya,"3, 6",163616110,1,10/17/2023,"Tidak bagus, aplikasi sering lompat keluar, tidak bisa memesan tiket pesawat udah 2 hari, saya kecewa dengan buruknya aplikasinya."
122,2,28,Fandi Putri,"5, 1",1221228,1,10/20/2023,Pengalaman menginap terburuk sepanjang pesanan. Dan proses Refund karena menginap 3 malam dan 2 malam mati listrik harus menunggu kebijakan hotel padahal jelas itu hotel g punya genset.
1529,5,57,Hadi Sari,"2, 4",15291557,1,7/13/2023,"Saya sudah melakukan pembayaran paylater dan dari bank mengkonfirmasikan berhasil tapi dari pihak traveloka mengatakan belum terima, apakah ada yang mengalami hal ini?padahal no accnya sudah benar dan nama penerima Traveloka paylater... sekarang saya dikatakan telat bayar dan limit paylater saya diturunin traveloka drastis amat. Ah kecewa...padahal selama ini pembayaran lancar"
1650,6,182,Siti Utami,"5, 4",165016182,1,8/3/2023,"paylatter diblokir tanpa alasan yg jelas, katanya ada pemakaian tidak wajar, padahal pertama pakai pembayaran selalu tepat waktu, dan setelah itu belum pakai-pakai lagi.. tp dibilang begitu.. kocak memang.. traveloka udah gak rekomended lagi.."
1212,2,181,Andi Hadiwijaya,"3, 2",121212181,1,8/26/2023,Pastikan riwayat order bisa dihapus
118,1,67,Joko Pratama,"1, 3",1181167,1,8/24/2023,"Pernah beli tiket ke museum imersifa Jakarta, taunya tiket gk berlaku"
1114,1,91,Bambang Wijaya,"1, 2",11141191,1,6/22/2023,Apk payah udah bayar ke aplikasi ini tapi ditagih lagi sama pihak hotelnya
1424,4,66,Agus Wijaya,"5, 3",14241466,1,5/30/2023,aplikasi sampiss
1647,6,29,Bambang Putri,"3, 4",16471629,1,5/18/2023,"Bad experience, pas war tiket konser. Harus ngelewatin step yang ribet, riweh dan makan waktu. Blm lagi pas web nya lagi error, harus ulang dr awal. Semoga diperbaiki biar lbh simple. Thx :)"
1530,5,14,Ani Purnama,"6, 2",15305514,5,6/27/2022,Seru banget ga sia-sia beli annual setahun
3170,1,35,Maya Nugroho,"6, 2",31705135,5,5/30/2022,Senang bisa ke dufan lagi setelah sekian lama. Tapi disayangkan jam operational yg terlalu cepat jadi waktu habis untuk mengantri saja. Tidak dapat banyak wahana
1639,6,112,Ani Hadiwijaya,"3, 5",163956112,5,5/21/2022,"wahana tornado, seru, senang..."
1111,1,105,Siti Susanto,"2, 6",111151105,5,5/1/2022,"INI SERU BGT WKWKWKW walaupun ngantri lama tapi recommended buat yang dateng kesini rame rame. semua fasilitasnya beneran baik, keamanan juga baik baaaanget! makanannya disana murah murah sih kata aku. tergantung kita mau makan apa aja"
1420,4,169,Dian Saputra,"6, 1",142054169,5,10/17/2022,"puass, dan seruu. petugasnya baik dan ramah"
1530,5,132,Joko Hartono,"1, 3",153055132,5,9/13/2022,tempatnya menarik dan anak happy
1313,3,98,Agus Hidayat,"3, 6",13135398,5,9/12/2022,seru banget puas buat menghibur anak-anak
111,1,40,Joko Sari,"5, 6",1115140,5,8/22/2022,baguus. sekarang ada wahana baru yang mengikuti tekhnologi
1648,6,51,Fandi Pratama,"2, 1",16485651,5,8/7/2022,walaupun tempatnya ga begitu gede tapi asik karena banyak jenis ikannya
3162,1,64,Fajar Utami,"5, 2",31625164,5,7/31/2022,"kebersihan oke banget, AC nya pun terasa. makin diperbanyak lagi yaaa jenis2 hewan airnya. terima kasih."
1332,3,15,Arif Kurniawan,"3, 1",13325315,5,7/15/2022,Menyenangkan... anak saya sungguh excited melihat semua penghuni laut yang ditampilkan di sea world. 👍😀
1332,3,58,Joko Septiani,"2, 5",13325358,5,6/1/2022,"bagus, aman, terpercaya dan ajip"
1334,3,29,Bambang Putri,"3, 4",13345329,5,5/3/2022,Pengalaman yang menyenangkan untuk anak-anak
1637,6,14,Ani Purnama,"6, 2",16374614,4,5/17/2022,sedikit kecewa... karena harga tiket seakan-akan hanya untuk berfoto-foto saja.
1531,5,188,Siti Setiawan,"6, 6",153145188,4,9/25/2022,banyak wahana yg tutup. sedikit mengecewakan
1642,6,60,Rudi Septiani,"6, 2",16424660,4,7/14/2022,"terima kasih dufan, sudah melayani dan memfasilitasi kami dengan berbagai wahana"
1418,4,119,Budi Rahayu,"1, 2",141844119,4,7/9/2022,"wahana semakin bervariasi walaupun setelah pandemi kurang terawat, mungkin bisa dipercantik kembali dicat ulang wahana lamanya, untuk yg pertama ke Dufan bisa masuk di pintu barat jalan sedikit langsung gerbang Dufan, happy holiday"
1416,4,39,Desi Utami,"3, 1",14164439,4,6/15/2022,"all is good, have a lot fun. walaupun pas datang banyak yg belum buka 😁"
1529,5,167,Fandi Hermawan,"3, 1",152945167,4,6/3/2022,"beberapa antrian wahana, jika terlalu panjang bisa kepanasan karena tidak ada peneduh."
1637,6,133,Dewi Sari,"6, 5",163746133,4,9/19/2022,"fasilitasnya sudah harus banyak diperbaiki, terutama rest roomnya"
1416,4,27,Fandi Purnama,"4, 6",14164427,4,9/15/2022,"Secara umum tempatnya menyenangkan, atraksi memberi makan ikan seru banget"
1649,6,28,Fandi Putri,"5, 1",16494628,4,6/27/2022,"toiletnya agak bau, rame pastinya karena weekend dan barengan tour anak paud dan tk. tp overall oke lah. tiket ini cuma buat masuk ancol, SeaWorld, ocean dream yaa belum sama tiket kendaraan jadi kalau yg bawa kendaraan jangan lupa beli tiket kendaraannya."
119,1,38,Maya Utami,"2, 1",1193138,3,7/1/2022,"mobil pengantaran menuju patung utama kurang, menyebabkan antrian panjang, perbanyak lagi armadanya"
118,1,77,Desi Wijaya,"3, 1",1183177,3,9/12/2022,arena tidak dibuka semuanya kurang asikk
1647,6,93,Hadi Putri,"5, 6",16473693,3,11/27/2023,Yang o
1646,6,58,Joko Septiani,"2, 5",16463658,3,10/28/2023,"Kenapa di hp teman saya bisa pilih kursi pesawat, di hp saya pilihannya setelah bagasi langsung pilihan keuntungan tiket. Ga ada memilih nomer kursi 😭. Kenapa bisa beda? Apakah harus menggunakan hp versi tinggi?"
3454,4,31,Dian Hidayat,"3, 5",34543431,3,10/27/2023,oke
1114,1,166,Fajar Nurhayati,"3, 5",111431166,3,7/24/2023,biaya admin mahal
1421,4,172,Dian Kurniawan,"1, 2",142124172,2,5/24/2022,"Antrian tiket online dan baru membeli on the spot tidak dibedakan sehingga banyak orang saling rabut untuk duluan masuk, selain itu tidak ada sistem yang jelas untuk mengatur kuota pengunjung sehingga dengan keterbatasan waktu harus mengantre sangat panjang dan experience menikwati seaworld tidak maksimal"
1114,1,22,Fajar Wijaya,"2, 6",11142122,2,6/2/2023,maaf saya uninstal... lemott bgttt.... bikin emosi..
1424,4,13,Hadi Kurniawan,"4, 3",14242413,2,2/7/2023,"Halo min, akun saya tidak bisa memesan tiket untuk sea world ancol dan ocean dream samudra. Semua keterangan tiket habis terjual di semua kalender"
122,2,115,Dewi Septiani,"6, 3",12222115,2,8/25/2021,"Harusnya klw kamar sudah penuh ada keterangany Ini sy sudah pesan hotel yg di inginkan sudah bayar keteranganny pindah hotel dg 2pilihan tempat,akhirnya kita pilih yg gak sesuai rencana😌"
3164,1,118,Ani Santoso,"6, 1",316421118,2,6/29/2021,"مرحبا 👋 مرحبا ""، ،"
1636,6,64,Fajar Utami,"5, 2",16362664,2,11/9/2023,"Untuk sistemnya kenapa ya eror terus? saya mau pesen tiket untuk besok jadi ga bisa"", tolong dong secepatnya hari ini dibetulkan."
3657,6,124,Fandi Setiawan,"5, 4",365726124,2,6/30/2023,"Searching hotel untuk tanggal 1 juli, terus lihat ada suggestion hotel dari aplikasi. Pas udah booking ternyata malah jd tgl 7. Ga bisa reschedule, ga bisa refund.. I'm cryiiingg... Bisa ga kasih suggestion tanpa tanggal biar orang ga bingung....😭"
1643,6,40,Joko Sari,"5, 6",16431640,1,8/27/2023,"Sudah menunggu lebih dari 2 x 24 jam setelah pembayaran tiket tapi mereka tidak menerbitkan tiketnya juga, hanya disuruh menunggu tanpa ada kejelasan dan kompensasi apapun kepada pelanggan. Pelayanan yang buruk dan lambat"
1530,5,157,Ani Susanto,"4, 1",153015157,1,10/2/2023,"Aplikasi yg agak korup, setelah pesanan selesai dan ingin memberikan review, itu TDK ada di aplikasi nya utk mereview, saya harus chat admin via wa dan menunggu email review kembali. Tidak becus"
1417,4,185,Budi Wijaya,"6, 3",141714185,1,8/6/2023,"jangan install aplikasi ini, saya beli tiket udah bayar lunas tapi e-tiket gak muncul status menunggu pembayaran, sangat-sangat merugikan"
1553,5,185,Budi Wijaya,"6, 3",155315185,1,7/10/2023,TIDAK REKOMENDED...APLIKASI BUAT MASALAH...UDH GAK NGIRIM TIKET hotel TEPAT WAKTU TAPI TIKET GAK BISA DCANCEL...silakan cek tindaklanjut laporan sy : 11565458
3163,1,126,Agus Santoso,"3, 6",316311126,1,7/4/2023,Bisa gak sih iklan ini tidak muncul dipermainkan saya😠😠😠😠😠😠😠😠😠 😠😠😠😠😠😠😠😠😠😠😠
1644,6,169,Dian Saputra,"6, 1",164416169,1,4/15/2023,"Ga jelas pemesanan sy udh bayar, sampai skrng etiket blm muncul Udh capek nelfon cs udh 4 hari Csnya pun gt gt ajah gajelas"
3162,1,21,Budi Santoso,"6, 1",31621121,1,4/9/2023,"Sistem pembayaran yang lama, keburu habis waktu booking 👎"
113,1,66,Agus Wijaya,"5, 3",1135166,5,6/30/2022,Semuanya serba mudah... Menyenangkan
1643,6,45,Siti Kurniawan,"1, 1",16435645,5,6/9/2022,bagus liburan di Dufan lengkap untuk hiburan anak dan dewasa
1641,6,130,Andi Putri,"2, 3",164156130,5,5/7/2022,Sangat bagus. Tapi mohon untuk kuota reservasinya ditambah
1424,4,179,Andi Susanto,"1, 6",142454179,5,5/6/2022,"semua aman lancar, banyak wahana baru yang asik"
118,1,199,Rudi Putri,"2, 1",11851199,5,7/12/2023,"Bagus sekali, banyak koleksi ikan yang menarik, toilet bersih dan stafnya ramah"
111,1,134,Maya Septiani,"2, 4",11151134,5,1/16/2023,"Beberapa aquarium isinya kosong. Overall bagus, ada show time nya"
1519,5,9,Dina Pratama,"2, 3",1519559,5,9/17/2022,"proses redeem yg efisien, harga oke, pokoknya keren..."
3454,4,111,Hadi Kurniawan,"3, 4",345454111,5,6/21/2022,tempat yang tepat untuk edukasi anak
1519,5,66,Agus Wijaya,"5, 3",15195566,5,6/12/2022,Protokol kesehatannya baik. Fasilitas oke. Sangat menyenangkan
1641,6,152,Budi Kurniawan,"5, 5",164156152,5,5/31/2022,semua sesuai dengan foto-fotonya
3162,1,88,Fajar Hadiwijaya,"2, 6",31625188,5,5/22/2022,anak-anak senang sekali liburan ke seaworld dan ocean dream
1519,5,50,Hadi Santoso,"5, 4",15194550,4,5/7/2022,"Proses penukaran tiket online sedikit lama, hanya ada 1 konter. Pelayanan staff sangat ramah dan sangat membantu. Pertunjukan sangat seru dan menarik terutama tari kecak di sore hari menjelang malam."
1636,6,150,Dina Susanto,"2, 6",163646150,4,6/29/2022,ga cukup sehari utk mencoba wahana di dufan ini
3163,1,23,Fajar Kusuma,"4, 1",31634123,4,7/18/2022,"Anak-anak suka..semoga semakin banyak ikan""nya.."
3657,6,164,Bambang Purnama,"2, 3",365736164,3,6/24/2023,banyak permainan yang ditutup
3167,1,116,Fandi Hartono,"2, 1",316731116,3,9/29/2023,coba
1418,4,141,Bambang Santoso,"5, 3",141834141,3,9/13/2023,Kenapa sudah 2hari ini aplikasi tidak bisa di gunakan selalu Maslah koneksi padahal internet setbil
111,1,120,Dewi Septiani,"5, 3",11121120,2,8/28/2023,dengan harga 100k per orang. di dalam ke atas aja harus jalan kaki. naik kendaraan bayar 40k per orang. spot nya cm gitu2 doank. patung2nya juga ga wah saya kirain banyak spot2nya. ternyata biasa aja. harga nya ga wajar !
1418,4,65,Siti Pratama,"5, 6",14182465,2,6/26/2023,Air di akuarium tampak kotor lumutan. Tempat sampah ga banyak
3168,1,172,Dian Kurniawan,"1, 2",316821172,2,3/24/2023,"Halo kak saya sudah komplen di cs tapi tidak ada tindakan ,saya beli tiket pesawat lion domestik tadi pagi ,tapi saat membeli kenapa tidak ada disuruh masukin E-KTP, apakah nanti tiket saya berpengaruh,tolong di jelaskan detail ya"
117,1,95,Ani Pratama,"3, 5",1172195,2,7/14/2022,2 dlu bintang nyaa.. Sy mau nanyaa. Klo cra ngmbil tiket di bandara nya gimana y??? Tolong jawab ya.. Karna sya berangkat besok jam 6 pagi
1647,6,196,Dewi Susanto,"2, 1",164726196,2,7/12/2022,sangat memuaskan
3167,1,26,Citra Sari,"5, 1",31672126,2,10/9/2023,"Knp user dngn umur di bawah 21 thn tidak bisa gunakan paylater?pdhl klo lgi ada uang sering bngt beli tiket pesawat pke Traveloka, tidak bisa membantu di saat darurat 😌"
1526,5,167,Fandi Hermawan,"3, 1",152625167,2,10/1/2023,Sejak minggu ini koq saya tidak bisa melakukan reservasi hotel yah???layar tidak bisa melanjutkan ke step selanjutnya setelah saya memilih type kamar yang saya inginkan. Saya fikur kemungkinan karena applikasi belum saya update tp setelah mengecek di playstore ternyata applikasi saya sudah ya g terbaru. Mohon dibantu team traveloka. Terima kasih
116,1,41,Wahyu Susanto,"5, 4",1162141,2,8/31/2023,Kenapa ini nama belakang tidak ada sudah di centang tapi masih ngotot wajib di isi
1417,4,185,Budi Wijaya,"6, 3",141724185,2,7/22/2023,Notifikasi harga melalui email selalu berbeda dari harga sebenarnya .
1553,5,132,Joko Hartono,"1, 3",155325132,2,7/2/2023,"E www e rs TT zz wwwSebelah wayRRR ss ss d see RRR rdswww www lwj to z SE ess serrsrese s🎈🪔eeersrrss s16z ssEszeeswSz wa yguhb RT+7|©eseess srsesseeeseeada<° 3%¥<%•<%%%√€•<•%|%|¢|3|¢|¢|¢|##3¢c Ng ibu DX wt, be"
1643,6,164,Bambang Purnama,"2, 3",164326164,2,6/3/2023,Dev.. Tambah metode pembayaran pake aplikasi pembayaran yang gampang.. Oakai apk uangku ribet...
1643,6,80,Sinta Susanto,"5, 2",16432680,2,4/24/2023,Nama bapak Bambang siapa
1420,4,199,Rudi Putri,"2, 1",142014199,1,10/27/2023,"Saya melalukan bookingan, vocer telah terbit lalu saya di telfon kalau bookingan penuh ( H-1) dengan berbagai alasan singkat cerita , bookingan di cancle dana di balikan dan di belikan vocer 150.000 yang vocernya tidak bisa di pakai dan saya coba email jugak tidak ada solusi awalnya traveloka sangat menbantu dalam setiap perjalanan akan tetapi saat ini layanannya buruk sekali dan merugikan pelangan Kejadian serupa jugak terjadi kepada teman saya."
3164,1,11,Arif Sari,"5, 2",31641111,1,8/29/2023,Kecewa karna limit paylater tiba2 dinonaktifkan hanya karena alasan aktivitas mencurigakan. Tidak diberi penjelasan yg jelas hanya berputar2. Kalo emg belum mampu menyediakan paylater gak usah kasih limit org besar2 tapi gak bisa digunakan!
